,name,address1,city,state,zip_code,country,platform,phone,type,website,facebook,instagram,geolocation,telephone,ID
10234,Papa John's Pizza (6649 Pearl Rd),"6649 Pearl Rd, Parma Heights,, OH 44130", Parma Heights,,08810,US,Buckeye FoodHub,,,,,,,,10234
10235,Papa John's Pizza (6649 Pearl Rd),NA, Parma Heights,,08810,US,Buckeye FoodHub,,,,,,,,10235
10236,Papa John's Pizza (6649 Pearl Rd),NA, Parma Heights,,08810,US,Buckeye FoodHub,,,,,,,,10236
10237,Papa John's Pizza (6649 Pearl Rd),NA, Parma Heights,,08810,US,Buckeye FoodHub,,,,,,,,10237
10238,Chipotle (4489 N High St ),"4489 N High St, , Columbus,, OH 43214", ,Columbus,08810,US,Buckeye FoodHub,,,,,,,,10238
10239,Lexi's on Third,"Chase Towers, 100 E Broad St #150,, Columbus,, OH 43215", 100 E Broad St #150,,08810,US,Buckeye FoodHub,,,,,,,,10239
10240,"Bonjour Café, LLP","330 South High Street,, Columbus,, OH 43215",,Columbus,08810,US,Buckeye FoodHub,,,,,,,,10240
10241,Sunny Street Cafe (7573 Sawmill Road),"7573 Sawmill Road, Dublin , OH 4016", Dublin ,OH,4016,US,Buckeye FoodHub,,,,,,,,10241
10242,Millennial Pizza Corner,"1400 Marble Cliff Office Park,, Columbus, , OH 43215",,Columbus,4016,US,Buckeye FoodHub,,,,,,,,10242
10243,Mr Bao Midnight Express,"179 5th Ave, , Brooklyn, NY 11217", ,Brooklyn,4016,US,Buckeye FoodHub,,,,,,,,10243
10244,Nuchas (520 W. 5th St.) // NYC,"520 W. 5th St., Covington, K 41011", Covington,K,41011,US,Buckeye FoodHub,,,,,,,,10244
10245,The Eagle Food & Beer Hall (Columbus),"790 N High St,, Columbus,, OH 43215",,Columbus,41011,US,Buckeye FoodHub,,,,,,,,10245
10246,Texas Steel BBQ,"1060 King Ave, Columbus , OH 43212", Columbus ,OH,43212,US,Buckeye FoodHub,,,,,,,,10246
10247,Silver Ladle (Walnut),"580 Walnut St, S700, , Cincinnati,, OH 45202", S700, ,43212,US,Buckeye FoodHub,,,,,,,,10247
10248,Donatos Pizza (1366 Oakland Park Ave),"1366 Oakland Park Ave,, Columbus,, OH 43224",,Columbus,43212,US,Buckeye FoodHub,,,,,,,,10248
10249,Chipotle (6079 Parkcenter Circle),"6079 Parkcenter Circle, Columbus, OH 43017", Columbus,OH,43017,US,Buckeye FoodHub,,,,,,,,10249
10250,Taqueria don Pedro,"6138 Busch Blvd, , Columbus, , OH 43229", ,Columbus,43017,US,Buckeye FoodHub,,,,,,,,10250
10251,Baskin-Robbins (43 Jamaica Ave) // NYC,"43 Jamaica Ave,, Brooklyn, NY 11207",,Brooklyn,43017,US,Buckeye FoodHub,,,,,,,,10251
10252,Spice - Union Square,"39 E 13th St, New York,, NY 10003", New York,,43017,US,Buckeye FoodHub,,,,,,,,10252
10253,City Egg,"1478 Bethel Rd,, Columbus,, OH 43220",,Columbus,43017,US,Buckeye FoodHub,,,,,,,,10253
10254,Potbelly,"28 Fountain Square Plaza, Cincinnati, OH 45202", Cincinnati,OH,45202,US,Buckeye FoodHub,,,,,,,,10254
10255,Poke Zone & Japanese Ramen - Prospect Heights,"67 1/2 6th Ave,, Brooklyn, NY 11217",,Brooklyn,45202,US,Buckeye FoodHub,,,,,,,,10255
10256,Akash India Restaurant,"24 E 6th St, , Cincinnati,, OH 45202", ,Cincinnati,45202,US,Buckeye FoodHub,,,,,,,,10256
10257,Hen Quarter,"6628 Riverside Dr,, Dublin,, OH 43017",,Dublin,45202,US,Buckeye FoodHub,,,,,,,,10257
10258,Habesha Ethiopian and Eritrean Restaurant,"16860 Lorain Ave, Cleveland, OH 44111", Cleveland,OH,44111,US,Buckeye FoodHub,,,,,,,,10258
10259,Habesha Ethiopian and Eritrean Restaurant,NA, Cleveland,OH,44111,US,Buckeye FoodHub,,,,,,,,10259
10260,Habesha Ethiopian and Eritrean Restaurant,NA, Cleveland,OH,44111,US,Buckeye FoodHub,,,,,,,,10260
10261,Habesha Ethiopian and Eritrean Restaurant,NA, Cleveland,OH,44111,US,Buckeye FoodHub,,,,,,,,10261
10262,Habesha Ethiopian and Eritrean Restaurant,NA, Cleveland,OH,44111,US,Buckeye FoodHub,,,,,,,,10262
10263,Habesha Ethiopian and Eritrean Restaurant,NA, Cleveland,OH,44111,US,Buckeye FoodHub,,,,,,,,10263
10264,Taco Paradiso (205A Schenectady Ave Unit 1C),"205a Schenectady Ave , Unit 1C, , Brooklyn, NY 11213", Unit 1C, ,44111,US,Buckeye FoodHub,,,,,,,,10264
10265,Dough Vale,"330 S 3rd St, Brooklyn, NY 11211", Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10265
10266,Honey Baked Ham,"6630 Sawmill Rd,, Columbus,, OH 43235",,Columbus,11211,US,Buckeye FoodHub,,,,,,,,10266
10267,J2 Pizza & Sushi Cafe,"5502 18th Ave, , Brooklyn, , NY 11204", ,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10267
10268,Belly Burger & Whiskey Joint,"26 N High St, , Columbus, OH 43215", ,Columbus,11211,US,Buckeye FoodHub,,,,,,,,10268
10269,2 Girls Jamaican Tacos (Smorgasburg Prospect Park),"2129 Pitkin Avenue Apt 1,, Brooklyn, NY 11207",,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10269
10270,Local Breakfast Spot,"330 West Spring Street,, Columbus,, OH 43215",,Columbus,11211,US,Buckeye FoodHub,,,,,,,,10270
10271,Dagan Dairy,"4820 16th Ave,, Brooklyn,, NY 11204",,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10271
10272,Nagle's Bagels,"378 Tompkins Ave, , Brooklyn, NY 11216", ,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10272
10273,Maize,"1438 Race St, Cincinnati, OH 45202", Cincinnati,OH,45202,US,Buckeye FoodHub,,,,,,,,10273
10274,The Flatbread Bungalow,"1400 Dublin Rd,, Columbus , OH 43215",,Columbus,45202,US,Buckeye FoodHub,,,,,,,,10274
10275,Cafe Phenix,"51 E Gay St,, Columbus,, OH 43215",,Columbus,45202,US,Buckeye FoodHub,,,,,,,,10275
10276,Red Lobster (1520 Georgesville Road),"1520 Georgesville Road, , Columbus, , OH 43228", ,Columbus,45202,US,Buckeye FoodHub,,,,,,,,10276
10277,The Morgan House,"5300 Glick Rd, Dublin, OH 43017", Dublin,OH,43017,US,Buckeye FoodHub,,,,,,,,10277
10278,Red Chili Asian Kitchen,"1948 N High St, Columbus, OH 43201", Columbus,OH,43201,US,Buckeye FoodHub,,,,,,,,10278
10279,Gypsy on the Mile,"200 S Civic Center Dr, , Columbus,, OH 43215", ,Columbus,43201,US,Buckeye FoodHub,,,,,,,,10279
10280,Wendy's (739 Bethel Road),"739 Bethel Road,, Columbus,, OH 43214",,Columbus,43201,US,Buckeye FoodHub,,,,,,,,10280
10281,Taj Palace,"3794 Fishinger Blvd, Hilliard, OH 43026", Hilliard,OH,43026,US,Buckeye FoodHub,,,,,,,,10281
10282,Tommy’s Pizza (1350 w lane Ave),"1350 W lane Ave , Columbus , OH 43221", Columbus ,OH,43221,US,Buckeye FoodHub,,,,,,,,10282
10283,Mr. Hibachi (1282 Essex Ave),"1282 Essex Ave, Columbus,, OH 43201", Columbus,,43221,US,Buckeye FoodHub,,,,,,,,10283
10284,Wei Williamsburg,"145 Borinquen Pl,, Brooklyn,, N 11211",,Brooklyn,43221,US,Buckeye FoodHub,,,,,,,,10284
10285,Prime Time // NYC,"5023 13th Avenue, , , Brooklyn, NY 11219", , ,43221,US,Buckeye FoodHub,,,,,,,,10285
10286,Stray Dog Cafe,"75 S Main St, Akron, OH 44308", Akron,OH,44308,US,Buckeye FoodHub,,,,,,,,10286
10287,Mother Cluckers,"2348 N High St,, Columbus,, OH 43202",,Columbus,44308,US,Buckeye FoodHub,,,,,,,,10287
10288,Kushi Izakaya,"1934 86th St,, Brooklyn,, NY 11214",,Brooklyn,44308,US,Buckeye FoodHub,,,,,,,,10288
10289,Ravis Hyderabad House,"9536 Cincinnati Columbus Road,, Cincinnati, OH 45241",,Cincinnati,44308,US,Buckeye FoodHub,,,,,,,,10289
10290,Starbucks (965 Bethel Rd),"965 Bethel Road, , Columbus,, OH 43214", ,Columbus,44308,US,Buckeye FoodHub,,,,,,,,10290
10291,Shai Sushi- Columbus,"1282 Essex Avenue, , Columbus,, OH 43201", ,Columbus,44308,US,Buckeye FoodHub,,,,,,,,10291
10292,Mid City Garage,"1179 Jaeger Street,, Columbus,, OH 43206",,Columbus,44308,US,Buckeye FoodHub,,,,,,,,10292
10293,Eastern Revive Hale,"188 Ashley Road, Hale, Al WA15 9SF", Hale,Al,WA15,US,Buckeye FoodHub,,,,,,,,10293
10294,Pitabilities,"5354 Center Street, , Hilliard, OH 43026", ,Hilliard,WA15,US,Buckeye FoodHub,,,,,,,,10294
10295,Pizzawex,"556 Riverview , Columbus, Oh 43202", Columbus,Oh,43202,US,Buckeye FoodHub,,,,,,,,10295
10296,Kame // NYC,"330 8th Avenue, First Floor,, New York, N 10001", First Floor,,43202,US,Buckeye FoodHub,,,,,,,,10296
10297,Siam at The Convention Center,"50 E Nationwide Blvd,, Columbus, , OH 43215",,Columbus,43202,US,Buckeye FoodHub,,,,,,,,10297
10298,Hardee's (3444 S High St),"3444 S High St, ,, Columbus, O 43207", ,,43202,US,Buckeye FoodHub,,,,,,,,10298
10299,Rice & Miso,"134 Nevins St, , Brooklyn, NY 11217", ,Brooklyn,43202,US,Buckeye FoodHub,,,,,,,,10299
10300,Brekkie Shack,"1060 Yard St, Columbus, , OH 43212", Columbus, ,43202,US,Buckeye FoodHub,,,,,,,,10300
10301,FREAKING GOOD PIZZA,"4290 Riverwalk Pkwy,, Columbus,, OH 9250",,Columbus,43202,US,Buckeye FoodHub,,,,,,,,10301
10302,Native Cold Pressed,"771 N High St,, Columbus, OH 43215",,Columbus,43202,US,Buckeye FoodHub,,,,,,,,10302
10303,Melt Bar & Grilled (Short North),"840 N High St,, Columbus,, OH 43215",,Columbus,43202,US,Buckeye FoodHub,,,,,,,,10303
10304,Nancy's Home Cooking,"3133 North High St, Columbus, OH 43202", Columbus,OH,43202,US,Buckeye FoodHub,,,,,,,,10304
10305,Moonbowls (Healthy Korean Bowls),"1282 Essex Ave., Columbus, OH 43201", Columbus,OH,43201,US,Buckeye FoodHub,,,,,,,,10305
10306,BBR Restaurant,"106 Vine St,, Columbus,, OH 43215",,Columbus,43201,US,Buckeye FoodHub,,,,,,,,10306
10307,Oasis Surf & Turf,"631 N Howard St, Akron, OH 44310", Akron,OH,44310,US,Buckeye FoodHub,,,,,,,,10307
10308,Cinful Eats,"580 Walnut St Ste S700, , Cincinnati,, OH 45202", ,Cincinnati,44310,US,Buckeye FoodHub,,,,,,,,10308
10309,Red Lobster,"1691 Dublin Granville Rd ON, Columbus, OH 43229", Columbus,OH,43229,US,Buckeye FoodHub,,,,,,,,10309
10310,Oshio,"974 W 5th Ave,, Columbus,, OH 43212",,Columbus,43229,US,Buckeye FoodHub,,,,,,,,10310
10311,Bob's Hamburg,"1351 East Ave, Akron, OH 44307", Akron,OH,44307,US,Buckeye FoodHub,,,,,,,,10311
10312,Mom 'n 'em Coffee,"3128 Colerain Ave,, Cincinnati,, OH 45225",,Cincinnati,44307,US,Buckeye FoodHub,,,,,,,,10312
10313,Paul's Fifth Avenue,"1565 W 5th Ave,, Columbus, , OH 43212",,Columbus,44307,US,Buckeye FoodHub,,,,,,,,10313
10314,Lil Donut Factory,"4543 Scioto Darby Rd, Columbus, OH 43228", Columbus,OH,43228,US,Buckeye FoodHub,,,,,,,,10314
10315,Mama Lo Hizo,"1801 Race Street, , Cincinnati,, OH 45202", ,Cincinnati,43228,US,Buckeye FoodHub,,,,,,,,10315
10316,Mikey's Late Night Slice - OTR // Uber,"2014 Elm St, , Cincinnati,, OH 45202", ,Cincinnati,43228,US,Buckeye FoodHub,,,,,,,,10316
10317,"Pizza Primo (3077 Indialona Ave,)","3027 Indialona Ave, Columbus, OH 43202", Columbus,OH,43202,US,Buckeye FoodHub,,,,,,,,10317
10318,HangOverEasy (Parsons Ave),"51 Parsons Ave,, Columbus,, OH 43215",,Columbus,43202,US,Buckeye FoodHub,,,,,,,,10318
10319,Dragon Donuts Grandview,"1288 W 5th Ave,, Columbus,, OH 43212",,Columbus,43202,US,Buckeye FoodHub,,,,,,,,10319
10320,Rooh Columbus,"685 North High Street, Columbus, OH 43215", Columbus,OH,43215,US,Buckeye FoodHub,,,,,,,,10320
10321,Loreto,"280 Ashland Place, , New York,, NY 11217", ,New,York,US,Buckeye FoodHub,,,,,,,,10321
10322,The original pancake House,"1633 W lane Ave, Upper Arlington , OH 43221", Upper Arlington ,OH,43221,US,Buckeye FoodHub,,,,,,,,10322
10323,Chipotle (2130 N High St),"2130 N High St,, Columbus,, OH 43201",,Columbus,43221,US,Buckeye FoodHub,,,,,,,,10323
10324,Fausto,"44 E 6th St, , Cincinnati, OH 45202", ,Cincinnati,43221,US,Buckeye FoodHub,,,,,,,,10324
10325,Niko's Sandwich Board,"1947 W Market St #104, Akron, OH 44313", Akron,OH,44313,US,Buckeye FoodHub,,,,,,,,10325
10326,Moy's Chinese Restaurant,"1994 N High St.,, Columbus, , OH 43201",,Columbus,44313,US,Buckeye FoodHub,,,,,,,,10326
10327,Pure Pressed,"194 S High St,, Columbus, , OH 43215",,Columbus,44313,US,Buckeye FoodHub,,,,,,,,10327
10328,National Thai Restaurant - Fort Greene,"723 Fulton St, , Brooklyn, NY 11217", ,Brooklyn,44313,US,Buckeye FoodHub,,,,,,,,10328
10329,Donatos Pizza (920 N High St),"920 N High St,, Columbus,, OH 43201",,Columbus,44313,US,Buckeye FoodHub,,,,,,,,10329
10330,EASTERN REVIVE KNUTSFORD (UK),"93 King Street, Knutsford, Ch WA16 6EQ", Knutsford,Ch,WA16,US,Buckeye FoodHub,,,,,,,,10330
10331,Refresh Juice Bar,"5510 16th Ave, , Brooklyn,, NY 11204", ,Brooklyn,WA16,US,Buckeye FoodHub,,,,,,,,10331
10332,Donato Pizza (2522 Bethel Rd),"2522 Bethel Rd, Columbus, OH 43220", Columbus,OH,43220,US,Buckeye FoodHub,,,,,,,,10332
10333,Bruegger's Bagels (1621 W lane Ave),"1621 W lane Ave, Upper Arlington , OH 43221", Upper Arlington ,OH,43221,US,Buckeye FoodHub,,,,,,,,10333
10334,Indian Spice Train,"7165 Liberty Centre Dr, , West chester, OH 45069", ,West,chester,US,Buckeye FoodHub,,,,,,,,10334
10335,Gokul Cafe,"2685 Federated Blvd,, Columbus,, OH 43235",,Columbus,chester,US,Buckeye FoodHub,,,,,,,,10335
10336,Bangkok Express-Downtown,"12 W Court St, Cincinnati, OH 45202", Cincinnati,OH,45202,US,Buckeye FoodHub,,,,,,,,10336
10337,Baci & Abbracci,"204 Grand St, Brooklyn, NY 11211", Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10337
10338,Mother Dough,"72 7th Ave,, Brooklyn, NY 11217",,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10338
10339,Sullivan's at Little Rock,"944 N 4th St,, Columbus, OH 43201",,Columbus,11211,US,Buckeye FoodHub,,,,,,,,10339
10340,Zoup (155 W Nationwide blvd),"155 w nationwide blvd , Columbus, OH 43215", Columbus,OH,43215,US,Buckeye FoodHub,,,,,,,,10340
10341,Halwani’s Pizza & Stromboli,"1453 Ida Ave,, Columbus,, OH 43212",,Columbus,43215,US,Buckeye FoodHub,,,,,,,,10341
10342,Biryani Corner (Bethel),"1381 Bethel Rd, Columbus, OH 43220", Columbus,OH,43220,US,Buckeye FoodHub,,,,,,,,10342
10343,Power Lunch,"330 S High St.,, Columbus,, OH 43215",,Columbus,43220,US,Buckeye FoodHub,,,,,,,,10343
10344,Stray Dog Cafe at Bounce,"526 S Main St, Akron, OH 44311", Akron,OH,44311,US,Buckeye FoodHub,,,,,,,,10344
10345,J. Gumbo's (Reed Hartman Hwy),"4754 Cornell Rd Blue Ash, , Cincinnati,, OH 45241", ,Cincinnati,44311,US,Buckeye FoodHub,,,,,,,,10345
10346,Ichiban Japanese Cuisine,"1020 Delta Ave, , Cincinnati,, OH 45208", ,Cincinnati,44311,US,Buckeye FoodHub,,,,,,,,10346
10347,Philco Bar + Diner,"747 N High St, , Columbus, OH 43215", ,Columbus,44311,US,Buckeye FoodHub,,,,,,,,10347
10348,Fried Chicken with the Sauce,, ,Columbus,44311,US,Buckeye FoodHub,,,,,,,,10348
10349,Chipotle (401 N Front St),"401 N Front St,, Columbus,, OH 43215",,Columbus,44311,US,Buckeye FoodHub,,,,,,,,10349
10350,KATALINA'S Clintonville,"3481 North High St., Columbus., OH 43214", Columbus.,OH,43214,US,Buckeye FoodHub,,,,,,,,10350
10351,"Chipotle (1726 N. High St,)","1726 N. High St,, Columbus,, OH 43201",,Columbus,43214,US,Buckeye FoodHub,,,,,,,,10351
10352,Chocolate Cafe Express,"730 S High St,, Columbus,, OH 43206",,Columbus,43214,US,Buckeye FoodHub,,,,,,,,10352
10353,Pierogi Mountain,"105 N Grant Ave,, Columbus, , OH 43215",,Columbus,43214,US,Buckeye FoodHub,,,,,,,,10353
10354,Fate Cakes,"1360 Cherry Bottom Rd, Columbus, OH 43230", Columbus,OH,43230,US,Buckeye FoodHub,,,,,,,,10354
10355,Fukuryu Ramen Upper Arlington,"1600 W Lane Ave #160,, Upper Arlington,, OH 43221",,Upper,Arlington,US,Buckeye FoodHub,,,,,,,,10355
10356,Donato Pizza (4515 Kenny Road),"4515 Kenny Road,, Columbus,, OH 43220",,Columbus,Arlington,US,Buckeye FoodHub,,,,,,,,10356
10357,"Mozart's Café, Bakery & Events","4784 N High St, , Columbus, , OH 43214", ,Columbus,Arlington,US,Buckeye FoodHub,,,,,,,,10357
10358,Tacos Gambiit,"667 Vanderbilt Avenue, Food Truck, , New York, NY 11238", Food Truck, ,Arlington,US,Buckeye FoodHub,,,,,,,,10358
10359,Rio Fresh Cafe,"50 N High St, Columbus, OH 43215", Columbus,OH,43215,US,Buckeye FoodHub,,,,,,,,10359
10360,Daylight Donuts & Cafe,"5228 Cemetery Rd,, Hilliard, OH 43026",,Hilliard,43215,US,Buckeye FoodHub,,,,,,,,10360
10361,Potbelly,"17 S High Street, Columbus, OH 43215", Columbus,OH,43215,US,Buckeye FoodHub,,,,,,,,10361
10362,Pirate Pierogi,"1282 Essex Ave,, Columbus,, OH 43201",,Columbus,43215,US,Buckeye FoodHub,,,,,,,,10362
10363,Brownie Points,"5712 Westbourne Ave,, , Columbus, , OH 43213",, ,43215,US,Buckeye FoodHub,,,,,,,,10363
10364,Golden shovel cafe,"337 9th Street, ,, New York, NY 11215", ,,43215,US,Buckeye FoodHub,,,,,,,,10364
10365,French Omelette Bar,"1001 Jefferson Ave, , Cincinnati,, OH 45215", ,Cincinnati,43215,US,Buckeye FoodHub,,,,,,,,10365
10366,Chocolate Wise,"106 Lee Ave, , Brooklyn, , NY 11211", ,Brooklyn,43215,US,Buckeye FoodHub,,,,,,,,10366
10367,Aangan INDIA BISTRO,"7520 High Cross Blvdcolumbusoh43235, Columbus, OH 43235", Columbus,OH,43235,US,Buckeye FoodHub,,,,,,,,10367
10368,Bakar Koher Restaurant & Steakhouse,"1385 Coney Island Avenue,, Brooklyn, N 11230",,Brooklyn,43235,US,Buckeye FoodHub,,,,,,,,10368
10369,The Thurman Cafe,"189 Thurman Avenue, , Columbus, , OH 43206", ,Columbus,43235,US,Buckeye FoodHub,,,,,,,,10369
10370,Woodbury Express & Coffee Bar,"215 E Town St,, Columbus, , OH 43215",,Columbus,43235,US,Buckeye FoodHub,,,,,,,,10370
10371,Sad Pie,"1282 Essex Avenue,, Columbus,, OH 43201",,Columbus,43235,US,Buckeye FoodHub,,,,,,,,10371
10372,Faded Burro Buritto Bowl,"1282 Essex Avenue, #20, Columbus,, OH 43201", #20,Columbus,43235,US,Buckeye FoodHub,,,,,,,,10372
10373,Savory French Crepe Spot,"1001 Jefferson Ave, , Cincinnati,, OH 45215", ,Cincinnati,43235,US,Buckeye FoodHub,,,,,,,,10373
10374,Two Fatt Indians,"4710 Charecote Lane,, Columbus,, OH 43220",,Columbus,43235,US,Buckeye FoodHub,,,,,,,,10374
10375,Brekkie Shack,"1060 yard st , Columbus , OH 43212", Columbus ,OH,43212,US,Buckeye FoodHub,,,,,,,,10375
10376,Sushi Bleu @Landaus 18th ave,"4510 18th Ave,, Brooklyn,, NY 11204",,Brooklyn,43212,US,Buckeye FoodHub,,,,,,,,10376
10377,Blue Bottle Coffee,"85 Dean St,, Brooklyn, NY 11201,",,Brooklyn,43212,US,Buckeye FoodHub,,,,,,,,10377
10378,The Bagelry,"1401 Walnut St, , Cincinnati,, OH 45202", ,Cincinnati,43212,US,Buckeye FoodHub,,,,,,,,10378
10379,Jay's Seafood,"225 E 6th St, Dayton, OH 45402", Dayton,OH,45402,US,Buckeye FoodHub,,,,,,,,10379
10380,CASSA Kitchen & Catering,"1900 Euclid Ave, Cleveland, OH 44115", Cleveland,OH,44115,US,Buckeye FoodHub,,,,,,,,10380
10381,Taco Bell (5152 N. High St),"5152 N. High Street, Columbus,, OH 43214", Columbus,,44115,US,Buckeye FoodHub,,,,,,,,10381
10382,Chipotle Mexican Grill (1298 W 5th Ave),"1298 W 5th Ave,, Grandview Heights, , OH 43212",,Grandview,Heights,US,Buckeye FoodHub,,,,,,,,10382
10383,Dan The Baker,"1028 Ridge St, Columbus, , OH 43215", Columbus, ,Heights,US,Buckeye FoodHub,,,,,,,,10383
10384,PJ's Sandwiches,"15 Frambes Ave,, Columbus, , OH 43201",,Columbus,Heights,US,Buckeye FoodHub,,,,,,,,10384
10385,Mid-East Cafe and Restaurant,"306 E Exchange St, Akron, OH 44304", Akron,OH,44304,US,Buckeye FoodHub,,,,,,,,10385
10386,ROLL IT,"6011 20th Ave, , Brooklyn,, NY 11204", ,Brooklyn,44304,US,Buckeye FoodHub,,,,,,,,10386
10387,Smooth Rider Smoothies,"1983 W 28th St, Cleveland, OH 44113", Cleveland,OH,44113,US,Buckeye FoodHub,,,,,,,,10387
10388,Cinco Tacos,"1 S High St, , Columbus,, OH 43215", ,Columbus,44113,US,Buckeye FoodHub,,,,,,,,10388
10389,Tandoori Masala,"1695 Broadway , Brooklyn , NY 11207", Brooklyn ,NY,11207,US,Buckeye FoodHub,,,,,,,,10389
10390,Chipotle (1960 E Dublin Granville Rd),"1960 E Dublin Granville Rd ,, Columbus,, OH 43229",,Columbus,11207,US,Buckeye FoodHub,,,,,,,,10390
10391,Alfies CBUS,"1282 Essex Avenue,, Columbus, OH 43201",,Columbus,11207,US,Buckeye FoodHub,,,,,,,,10391
10392,North High Brewing,"56 North High Street, Dublin, OH 43017", Dublin,OH,43017,US,Buckeye FoodHub,,,,,,,,10392
10393,2142 W Henderson Rd,"2142 W Henderson Rd, Columbus, OH 43220", Columbus,OH,43220,US,Buckeye FoodHub,,,,,,,,10393
10394,Figlio,"1369 Grandview Ave,, Columbus,, OH 43212",,Columbus,43220,US,Buckeye FoodHub,,,,,,,,10394
10395,Hyderabad House Indian Restaurant & Bakery,"6395 Perimeter Drive ,, Dublin, , OH 43016",,Dublin,43220,US,Buckeye FoodHub,,,,,,,,10395
10396,Subway (794 Bethel Rd),"794 Bethel Rd,, Columbus,, OH 43214",,Columbus,43220,US,Buckeye FoodHub,,,,,,,,10396
10397,Carolyn's Bake Shop,"7860 Olentangy River Rd, , Columbus, OH 43235", ,Columbus,43220,US,Buckeye FoodHub,,,,,,,,10397
10398,Hana Noodle,"445 Albee Square West Sellar Unit C47,, , Brooklyn, NY 11201",, ,43220,US,Buckeye FoodHub,,,,,,,,10398
10399,Grilled Cheese Society,"121 South High Street, Columbus, Oh 43215", Columbus,Oh,43215,US,Buckeye FoodHub,,,,,,,,10399
10400,Black box pizza,"1282 Essex Ave,, Columbus, , OH 43201",,Columbus,43215,US,Buckeye FoodHub,,,,,,,,10400
10401,Seoul Food On The Go,"1400 Dublin Rd, Columbus,, OH 43215", Columbus,,43215,US,Buckeye FoodHub,,,,,,,,10401
10402,Sunny Street Cafe (Upper Arlington),"4733 Reed Rd,, Upper Arlington,, OH 43220",,Upper,Arlington,US,Buckeye FoodHub,,,,,,,,10402
10403,C.Krueger's Finest Baked Goods,"749 N High St, , Columbus, , OH 43215", ,Columbus,Arlington,US,Buckeye FoodHub,,,,,,,,10403
10404,Alpine Restaurant,"525 S 4th St, Columbus, OH 43206", Columbus,OH,43206,US,Buckeye FoodHub,,,,,,,,10404
10405,Hu’s Family Restaurant 胡家小馆,"5722 8th Avenue, B,, , New York, N 11220", B,,43206,US,Buckeye FoodHub,,,,,,,,10405
10406,Chicken 'n Eggs,"400 N High St,, Columbus,, OH 43215",,Columbus,43206,US,Buckeye FoodHub,,,,,,,,10406
10407,Scramblers,"567 E Livingston Ave,, Columbus,, OH 43215",,Columbus,43206,US,Buckeye FoodHub,,,,,,,,10407
10408,Empress Taytu Ethiopian Restaurant,"6125 St Clair Ave, Cleveland, OH 44103", Cleveland,OH,44103,US,Buckeye FoodHub,,,,,,,,10408
10409,Veranico Kitchen,"401 N Front St,, Columbus,, OH 43215",,Columbus,44103,US,Buckeye FoodHub,,,,,,,,10409
10410,Dough Mama Clintonville,"3335 North High St,, Columbus,, OH 43202",,Columbus,44103,US,Buckeye FoodHub,,,,,,,,10410
10411,Beechwold Diner,"4408 Indianola Ave,, Columbus ,, OH 43214",,Columbus,44103,US,Buckeye FoodHub,,,,,,,,10411
10412,Tikka King & Grill,"2004 Bath Ave, , Brooklyn,, NY 11214", ,Brooklyn,44103,US,Buckeye FoodHub,,,,,,,,10412
10413,Fames diner,"50 E Nationwide Blvd,, Columbus,, OH 43215",,Columbus,44103,US,Buckeye FoodHub,,,,,,,,10413
10414,At Nine Restaurant & Bar,"592 9th Ave, New York, NY 10036", New York,NY,10036,US,Buckeye FoodHub,,,,,,,,10414
10415,Einstein Bros. Bagels,"6700 Sawmill Rd,, Columbus,, OH 43235",,Columbus,10036,US,Buckeye FoodHub,,,,,,,,10415
10416,The Parlor,"1400 Dublin Road, , Marble Cliff, , OH 43215", ,Marble,Cliff,US,Buckeye FoodHub,,,,,,,,10416
10417,Roebling Pizza - Williamsburg,"326 Roebling St,, New York, N 11211",,New,York,US,Buckeye FoodHub,,,,,,,,10417
10418,"""Tinder"" Chick'n Tenders","1282 Essex Ave, Columbus, OH 43201", Columbus,OH,43201,US,Buckeye FoodHub,,,,,,,,10418
10419,"F#ck Gluten (1282 Essex Ave,)","1282 Essex Ave,, Columbus,, OH 43201",,Columbus,43201,US,Buckeye FoodHub,,,,,,,,10419
10420,Late Night Desserts,"24 E 12th Ave,, Columbus,, OH 43201",,Columbus,43201,US,Buckeye FoodHub,,,,,,,,10420
10421,Baba's,"2515 Summit St,, Columbus, OH 43202",,Columbus,43201,US,Buckeye FoodHub,,,,,,,,10421
10422,Si Senor Peruvian Sandwiches (Grandview),"1456 W 5th Ave, , Columbus,, OH 43212", ,Columbus,43201,US,Buckeye FoodHub,,,,,,,,10422
10423,Renie's Lounge,"6735 Karl Road, Columbus, OH 43229", Columbus,OH,43229,US,Buckeye FoodHub,,,,,,,,10423
10424,Belmont Deli,"330 W Spring St,, Columbus,, OH 43215",,Columbus,43229,US,Buckeye FoodHub,,,,,,,,10424
